tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
569784114309693440,positive,1.0,,,American,,FOHeming,nan,0,"Yep, was in one of my ohter camera memory card :D",,2015-02-23 01:01:33,Left hand seat in flightdeck,London
569782460000514048,negative,1.0,Cancelled Flight,1.0,American,,br0hith,nan,0,"is terrible, my flights Cancelled Flighted and i've been on hold for the past 4 hours. Never again.",,2015-02-23 00:54:59,,Eastern Time (US & Canada)
569782378270314498,negative,1.0,Bad Flight,1.0,American,,gubelmom,nan,0,I certainly hope my LA /PBI on 25 th has a NEW plane . the seats on Feb 11 th flight ( in reverse) God awful,,2015-02-23 00:54:39,world,Eastern Time (US & Canada)
569780060523261952,negative,1.0,Customer Service Issue,0.6521,American,,carlacrooker,nan,0,20 HS students from Ithaca NY stuck in Miami flts xld u won't rebook to get kids home use carrier alliance #rulesshouldbend,,2015-02-23 00:45:27,,Eastern Time (US & Canada)
569779719798951936,negative,1.0,Can't Tell,1.0,American,,JuntyH,nan,0,Hands down the worst airline to travel with. Really really fucking bad.,,2015-02-23 00:44:05,,
569775795452792833,neutral,0.6667,,,American,,dkar84,nan,0,can you use the aa credit platinum select world mastercard for Alaska flights? Or just american?,,2015-02-23 00:28:30,"Renton, WA",
569774692371820544,neutral,1.0,,,American,,brooks_angus,nan,0,Why did AA973 return to JFK? Thanks :),,2015-02-23 00:24:07,Greater Geelong ,
569774273851568128,negative,1.0,Customer Service Issue,1.0,American,,bethany_ft,nan,0,is the 24/7 phone line open? On hold for over 2 hours now. Your check-in agents cannot help at the airport itself. Please help.,,2015-02-23 00:22:27,,Eastern Time (US & Canada)
569772113378217984,negative,1.0,Lost Luggage,1.0,American,,christinachime,nan,0,what sense is it to charge for a bag service when the service isn't great. Losing luggage and now missing items this is bs,,2015-02-23 00:13:52,,
569771576528220161,negative,1.0,Can't Tell,0.6518,American,,PiersDenney,nan,0,No it isn't - sheer incompetence was reigning at DFW today. I was htere. On a plane on the GD runway. I doubt you were.,,2015-02-23 00:11:44,"Kansas City, MO USA",Central Time (US & Canada)
569770867841839104,negative,0.6914,Late Flight,0.3646,American,,SXSEFoodCo,nan,0,"yes we did make it home. But by no means am I happy. I've always chosen AA as my 1st choice when flying, I'm rethinking that...",,2015-02-23 00:08:55,,
569770321563279360,negative,1.0,Customer Service Issue,1.0,American,,whyemes,nan,0,still waiting on a dm response..... #sloooowresponses,,2015-02-23 00:06:45,,
569769747019128832,negative,1.0,Late Flight,0.6708,American,,FatiElo,nan,0,that can be a stop over before Paris. You are an embarrassment,,2015-02-23 00:04:28,Londres,Paris
569769643864408064,negative,1.0,Cancelled Flight,0.3483,American,,FatiElo,nan,0,being stuck two days in the airport is not something pretty normal. I am positive you can find a plane to Europe,,2015-02-23 00:04:03,Londres,Paris
569769633995104256,negative,1.0,Lost Luggage,1.0,American,,christinachime,nan,0,highly disappointed in the baggage service with this merge with you guys have lost our 1st bag and now missing items,,2015-02-23 00:04:01,,
569769606761439232,negative,1.0,Late Flight,1.0,American,,Mwoodshop,nan,0,just landed - 3hours Late Flight - and now we need to wait TWENTY MORE MINUTES for a gate! I have patience but none for incompetence.,,2015-02-23 00:03:54,Jerz,Eastern Time (US & Canada)
569769525744250880,negative,1.0,Customer Service Issue,1.0,American,,jaxtonypiper,nan,0,FINALLY called me back... BUT HASN'T SPOKEN TO ME. Like the worst prank call EVER!!,,2015-02-23 00:03:35,Arkansas,Central Time (US & Canada)
569769214388473857,negative,1.0,Customer Service Issue,1.0,American,,sklovek1,nan,0,"wait times of 2 hours to talk with an exec plt agent, what is going on!!!",,2015-02-23 00:02:21,,
569768294648905728,negative,1.0,Lost Luggage,0.6134,American,,christinachime,nan,0,so the one time we upgrade to first class our luggage was open and now missing valuable items that can't be replaced. #upset,,2015-02-22 23:58:41,,
569766964895166465,neutral,1.0,,,American,,mannes21,nan,0,"please rebook me from Seattle to Columbus Tue 2/24, locator: KARAAX, name: Mitchell M Neuer",,2015-02-22 23:53:24,"ÜT: 47.683801,-122.327443",
569766662024630272,negative,1.0,Customer Service Issue,1.0,American,,LorelleEPhoto,nan,0,"still no reply to my email sent on 11th February. Even sent an email asking for acknowledgment that's it been recieved, nothing",,2015-02-22 23:52:12,,Edinburgh
569766247715319808,negative,1.0,Cancelled Flight,1.0,American,,sam4tgl,nan,1,flight Cancelled Flighted! I'm trying to get to #chicago. What are me and gonna do. #flying#flight#travel,,2015-02-22 23:50:33,Pride Rock ,Pacific Time (US & Canada)
569766140332937216,negative,1.0,Late Flight,1.0,American,,anasmom,nan,0,working over time tonight? Got delayed 2 days .. In SJU .. Could be worse :),,2015-02-22 23:50:08,Bay Area,Pacific Time (US & Canada)
569764857991467008,negative,1.0,Customer Service Issue,1.0,American,,MichaelJMaas,nan,0,it doesn't allow me to hold. That's the problem.,,2015-02-22 23:45:02,,Mountain Time (US & Canada)
569764275700375552,negative,1.0,Can't Tell,1.0,American,,DBFuhrm,nan,0,has to be the worst airline in the world #yousuck #horrible #Oscars2015,,2015-02-22 23:42:43,"Scottsdale, AZ",
569763959240200193,neutral,1.0,,,American,,titoebc,nan,0,Reebooked for tomorrow in AA 1389 LV-DFW at 810 am arriving 12.50pm; still open this flight?,,2015-02-22 23:41:28,,
569762940816990208,negative,1.0,Lost Luggage,0.6749,American,,monumentsinking,nan,0,". Add insult to injury you guys ""misplaced"" my bag. Can't believe you have to pay money to be treated this poorly.",,2015-02-22 23:37:25,PDX JFK SFO BDL,Pacific Time (US & Canada)
569761641211895808,negative,1.0,Cancelled Flight,0.6639,American,,krlmnz,nan,0,My connecting flight to DFW was Cancelled Flightled and need to get to IND tomorrow. Any way I can get this sorted out? Been holding 1h08,,2015-02-22 23:32:15,New York City,Eastern Time (US & Canada)
569760118591467520,negative,1.0,Bad Flight,0.6787,American,,chigirldc,nan,0,I would like to be reimbursed for my shuttle from Denver after #1080 diversion 6+ hours sitting in plane and mech problems,,2015-02-22 23:26:12,,Quito
569759892803756032,negative,1.0,Flight Booking Problems,0.6575,American,,farfalla818,nan,0,Please REPLY! How do you mess up my rebook TWICE???,,2015-02-22 23:25:18,"Plano, Texas",
569758473535164416,negative,1.0,Customer Service Issue,1.0,American,,KaraKFox,nan,0,"I've been on hold for 4 hrs, no call bk eihter. Family of 4 trying to get from HDN to DFW flight 1418 direct. Need new info plz",,2015-02-22 23:19:40,"Dallas, Texas",
569758106395254784,neutral,0.6755,,0.0,American,,hteForwardCabin,nan,0,Can you check on he status of my EXP membership card? Need the physical card to access some international lounges soon.,,2015-02-22 23:18:12,,Eastern Time (US & Canada)
569757774395023360,negative,1.0,Cancelled Flight,1.0,American,,JorgeGuarneros,nan,0,my flight tomorrow is Cancelled Flighted you guys just keep letting me down,,2015-02-22 23:16:53,,
569757272760397824,positive,1.0,,,American,,MigsRunner,nan,0,Thanks for the champagne AA153 ORD-NRT to celebrate my #TokyoMarathon2015 finish!,,2015-02-22 23:14:54,"Boston, MA",
569757115822157826,negative,1.0,Cancelled Flight,1.0,American,,farfalla818,nan,0,"I'm beyond confused here. why would you offer an earlier flight?? when they Cancelled Flightled 2222, I asked for TUES. please fix!",,2015-02-22 23:14:16,"Plano, Texas",
569755053159874561,negative,1.0,Flight Booking Problems,0.6796,American,,AminahAMajeed,nan,0,I'm in MEX. I need to fly to New York City tomorrow. My new flight on Tuesday is unacceptable. Please help.,,2015-02-22 23:06:04,"New York, NY",Eastern Time (US & Canada)
569754550187352064,negative,1.0,Cancelled Flight,1.0,American,,kris_bailey,nan,0,my moms flight tomorrow Cancelled Flighted w/ no notice. Phone system said callback in 2 hours and its been 4. I need to go to bed!,,2015-02-22 23:04:04,"San Francisco, CA",Pacific Time (US & Canada)
569754108321607680,negative,0.6516,Customer Service Issue,0.6516,American,,jsirls,nan,0,I'm trying to reach the advantage department to add my number to a recent flight,,2015-02-22 23:02:19,Los Angeles,
569753971406999552,negative,1.0,Customer Service Issue,0.6707,American,,rgsager,nan,0,I am going to keep htese tweets coming till AA does something...which I know is nothing..hoping I go way...not likely.,,2015-02-22 23:01:46,,
569753555181006848,negative,1.0,Flight Attendant Complaints,0.3548,American,,rgsager,nan,0,make sure u insure your luggage as those assholes @ AA take no fricken responsibility...& don't believe hteir lies!!!!,,2015-02-22 23:00:07,,
569753036014247936,negative,1.0,Lost Luggage,1.0,American,,rgsager,nan,0,-everyone: its been weeks&those dickheads @ AA hadn't contacted me...they lost my checked bag & carryon and haven't offer to pay,,2015-02-22 22:58:03,,
569752206343348224,negative,1.0,Customer Service Issue,1.0,American,,jameslardizzone,nan,0,why arent callings going thru it doesnt have me wait or anything and automated stuff is messed up,,2015-02-22 22:54:46,,Eastern Time (US & Canada)
569750857215922176,neutral,1.0,,,American,,DrDemetre,nan,0,235. We made it to Seattle...,,2015-02-22 22:49:24,Brooklyn,Eastern Time (US & Canada)
569749507623120897,negative,1.0,Cancelled Flight,1.0,American,,SentieriMelinda,nan,0,we will not be flying with you or US air again. the changes and Cancelled Flightations leading up to today's big finale is unacceptable.,,2015-02-22 22:44:02,,
569748937545883648,negative,1.0,Cancelled Flight,1.0,American,,SentieriMelinda,nan,0,thanks for your apology but it's a bit Late Flight. Cancelled Flighting a flight more than 24 hrs in advance due to weahter is ridiculous. We,,2015-02-22 22:41:46,,
569747411779735552,negative,1.0,Cancelled Flight,1.0,American,,jzinchuk,nan,0,you Cancelled Flightled my flight tomorrow (without telling me) and I want to rebook-please help me book a new flight! What # can I call?,,2015-02-22 22:35:43,"Seattle, WA",Pacific Time (US & Canada)
569747280552538112,negative,1.0,Can't Tell,1.0,American,,MindWarpLLC,nan,0,the word failure means: an act or instance of failing or proving unsuccessful; lack of success nonperformance of something due.,,2015-02-22 22:35:11,"El Paso, TX",Mountain Time (US & Canada)
569747170741465088,negative,1.0,Customer Service Issue,1.0,American,,LisaMitchL,nan,0,Why offer automated call back option when agent is available only to call me & have me sit on hold? At 12:30am. #onholdfordays,,2015-02-22 22:34:45,Indianapolis,Eastern Time (US & Canada)
569746542275354625,negative,0.6764,Flight Booking Problems,0.3722,American,,emrey35,nan,0,do you have the phone number of a supervisor i can speak to regarding my travels today,,2015-02-22 22:32:15,College Station,
569746288499138560,negative,1.0,Customer Service Issue,1.0,American,,wast3gate,nan,0,- Hanging up on customers with no chance for a callback is a failure of customer service. 1:30am EST and no one can answer? 2/2,,2015-02-22 22:31:15,"41.301208,-81.750618",Eastern Time (US & Canada)
569745948437569536,negative,1.0,Flight Booking Problems,0.3428,American,,melissamassello,nan,0,"To think that I'm a ""Priority Member""! Wonder how you treat the plebes. I know which rewards card I'm Cancelled Flightling immediately.",,2015-02-22 22:29:54,"Austin, TX",Eastern Time (US & Canada)
569745801121009664,negative,1.0,Customer Service Issue,1.0,American,,wast3gate,nan,0,"- for the past 5.5 hours, call volume is so high that no one can take my call to Cancelled Flight my itinerary? #YoureDoingItWrong 1/2",,2015-02-22 22:29:19,"41.301208,-81.750618",Eastern Time (US & Canada)
569745686784315392,negative,1.0,Cancelled Flight,1.0,American,,melissamassello,nan,0,"Worst airline. You Cancelled Flight flight, don't let me know, I wait on hold 30 mins, told to enter callback for middle of the night?!!",,2015-02-22 22:28:51,"Austin, TX",Eastern Time (US & Canada)
569745528382038016,negative,1.0,Customer Service Issue,1.0,American,,MindWarpLLC,nan,0,Did you guys just give up helping people? Your phone tree just hangs up on me and I have a flight tomorrow. Connection pending,,2015-02-22 22:28:13,"El Paso, TX",Mountain Time (US & Canada)
569745375713558528,negative,1.0,Customer Service Issue,1.0,American,,urduckcommander,nan,0,you called back just to put me on hold. It's midnight. Literally just want to know how I'm getting home and I'm getting no help,,2015-02-22 22:27:37,,Quito
569745303794024448,negative,1.0,Late Flight,1.0,American,,esmdesigns,nan,0,Flight #2390 delayed 14 hours!! No one at #AmericanAirlines counter can tell my husband that he will be on that flight! Help???,,2015-02-22 22:27:20,Michigan,Eastern Time (US & Canada)
569744516715913216,negative,1.0,Customer Service Issue,0.6953,American,,Brittlyn_Lea,nan,0,this has happens so many times. It's just upsetting to see how poorly an airline treats hteir customers,"[33.40901961, -111.90976239]",2015-02-22 22:24:12,,Arizona
569743129928028160,negative,1.0,Customer Service Issue,1.0,American,,malhoit,nan,0,"seriously, htere aren't any reps available to take phone calls? Even for platinum?",,2015-02-22 22:18:42,"Indianapolis, IN",Eastern Time (US & Canada)
569742995102117888,negative,1.0,Customer Service Issue,1.0,American,,excake,nan,0,overall lack of attention or foresight when managing flights.,,2015-02-22 22:18:10,"Austin, TX",Central Time (US & Canada)
569742876793372672,negative,1.0,Bad Flight,0.3655,American,,excake,nan,0,now we are all stuck on the plane after landing because crew unable to figure it out,,2015-02-22 22:17:41,"Austin, TX",Central Time (US & Canada)
569742312059899904,negative,1.0,Customer Service Issue,1.0,American,,melissamassello,nan,0,"Also, been on hold for 30 minutes with your ""customer service"" to find out when my new flight is scheduled bc your site SUCKS",,2015-02-22 22:15:27,"Austin, TX",Eastern Time (US & Canada)
569742305499828224,negative,1.0,Lost Luggage,1.0,American,,sigmanu56,nan,0,Yes and without my bags. 2 first class tickets to Tahiti would be nice. Just saying,,2015-02-22 22:15:25,"Natchitoches, LA",
569741854565998593,negative,1.0,Late Flight,0.6981,American,,Jimgotkp,nan,0,Err 2 hour wait time for the Exec. Plat. line?,,2015-02-22 22:13:38,SEA,Indiana (East)
569741783896367104,neutral,1.0,,,American,,MusseZam,nan,0,can you please connect htese two reservations togehter and also add a child in a lap. KEVOLT and SOZLDJ march 1. Thanks,,2015-02-22 22:13:21,,
569740962760499200,negative,1.0,Customer Service Issue,1.0,American,,troubledsoul99,nan,0,... Do I have to even say anything? Over 6 hours on hold... No one has ever sucked as much as you.,,2015-02-22 22:10:05,"Raleigh, NC",
569740739912949760,negative,1.0,Flight Attendant Complaints,0.359,American,,kathtrn,nan,0,MY FLIGHT #2962 OUT OF CLL @ 0600 WON'T LET ME CHECK IN. PLEASE HELP. #IMPORTANTFLIGHT,,2015-02-22 22:09:12,,
569740409787658240,negative,1.0,Late Flight,1.0,American,,daviddtwu,nan,0,Your agent sent our family on 3 diff planes to dfw that were as Late Flight due to delay as the Cancelled Flighted plane that started this #fail,,2015-02-22 22:07:53,"dallas, TX",
569740392372895745,negative,1.0,Customer Service Issue,1.0,American,,MeereeneseKnot,nan,0,"Finally got a call from AA, but it was an automated voice that hung up on me! I called back & it says it'll be 2 more hours.",,2015-02-22 22:07:49,,
569740152966238208,negative,1.0,Customer Service Issue,0.6551,American,,andyellwood,nan,0,I've been on hold ANOhteR hour and still nothing. My Cancelled Flighted flight was supposed to be six hours from now. #Stranded,,2015-02-22 22:06:52,"New York, New York",Eastern Time (US & Canada)
569739695459995648,negative,1.0,Cancelled Flight,0.6804,American,,excake,nan,0,wasn't offered a flight out of PHL until TUESDAY so had to ask to be booked to Houston instead of Austin.,,2015-02-22 22:05:03,"Austin, TX",Central Time (US & Canada)
569739515243462656,neutral,0.6696,,0.0,American,,219jondn,nan,0,"will do. I'd think, though, that a literally identical itinerary to your sample itineraries would work - maybe need to update?",,2015-02-22 22:04:20,"Charlotte, NC | Köln, NRW",Quito
569739154600300544,negative,1.0,Lost Luggage,1.0,American,,LeslieWolfson,nan,0,"I am running out of battery you have my chargers,clohtes,coat,contact lenses, need to be in mtg tom need help #pahtetic service",,2015-02-22 22:02:54,Miami Beach,Central Time (US & Canada)
569739141635817472,negative,1.0,Late Flight,1.0,American,,janetmcq,nan,0,Flight 4606 from MEM to DCA delayed 6 hours! Now holding breath while they keep me trapped 3 hours to de-ice. #scareair,,2015-02-22 22:02:51,"Memphis, TN",Central Time (US & Canada)
569738877969129472,negative,1.0,Late Flight,0.7,American,,excake,nan,0,stuck in airplane both on way out of PHL and again in Houston. All passengers frustrated. Makes me want to avoid airline,,2015-02-22 22:01:48,"Austin, TX",Central Time (US & Canada)
569738779931623425,negative,1.0,Lost Luggage,0.6464,American,,JigsawLounge,nan,0,"bag turned up, no thanks to your useless call-centre and useless website",,2015-02-22 22:01:25,SR2,London
569738487269756928,negative,0.6667,Cancelled Flight,0.6667,American,,excake,nan,0,"flight from PHL to Austin Cancelled Flighted, headed to Houston, delayed, now have to pay to rent a car and drive 3 hrs to Austin",,2015-02-22 22:00:15,"Austin, TX",Central Time (US & Canada)
569737682466656258,negative,1.0,Cancelled Flight,1.0,American,,ImanHabibi,nan,0,"I understand the weahter issues. I don't understand how I was not notified of the Cancelled Flightlation, and had to realize it so Late Flight.",,2015-02-22 21:57:03,Vancouver - Ann Arbor,Pacific Time (US & Canada)
569737397350461440,negative,1.0,Lost Luggage,1.0,American,,LeslieWolfson,nan,0,why won't u deliver my luggage? Almost two days and holding on the phone for over 4 hrs. Help!,,2015-02-22 21:55:55,Miami Beach,Central Time (US & Canada)
569737333827887105,positive,1.0,,,American,,MHS80,nan,0,"- Whoooo Hooooo just crossed 25,367!!! At my current pace I should reach 152,202 for the year.",,2015-02-22 21:55:40,,Central Time (US & Canada)
569737258191839232,neutral,0.6529,,0.0,American,,urduckcommander,nan,0,"would like to talk to someone, please follow.",,2015-02-22 21:55:22,,Quito
569736870927556608,negative,1.0,Lost Luggage,0.6416,American,,LeslieWolfson,nan,0,you have now lost my luggage for40 hours holding for4 hrs on phone #wtf is this how you treat your loyal passengers?#stranded,,2015-02-22 21:53:49,Miami Beach,Central Time (US & Canada)
569736283326586880,neutral,0.6726,,,American,,nashshoodieee,nan,0,lmao this is so funny,"[33.5333555, -112.1827159]",2015-02-22 21:51:29,"Glendale, Arizona",
569735461033213952,negative,1.0,Customer Service Issue,0.6381,American,,cofc98grad,nan,0,have been waiting over THREE hours to talk to someone to rebook a flight due to weahter. does call back service actually work??,,2015-02-22 21:48:13,,
569734641193586688,negative,1.0,Customer Service Issue,1.0,American,,Daaaaaaang16,nan,0,the service received by both of us was rude and well below my expectations of your airline. That is what's most frustrating,,2015-02-22 21:44:58,,Pacific Time (US & Canada)
569734526521511936,neutral,0.6977,,0.0,American,,ElgortA,nan,0,I was on a flight for tomorrow and my reservation is coming up. Help me!,,2015-02-22 21:44:30,,
569733719256272896,negative,1.0,Customer Service Issue,1.0,American,,Daaaaaaang16,nan,0,please DM me a way to get in touch with someone that can help. I'm platinum AA and considering quitting AA BC of this.,,2015-02-22 21:41:18,,Pacific Time (US & Canada)
569733572606763008,positive,0.6424,,0.0,American,,Hoffbuhr,nan,0,thanks for following up. I think it's fair to refund the ticket price and the two one way rental cars I had to buy.,,2015-02-22 21:40:43,,Arizona
569733547843457025,negative,1.0,Flight Booking Problems,0.3637,American,,Daaaaaaang16,nan,0,it was my friend. She shouldn't have been scheduled so close togehter at LAX hten not reimbursed. It's costing her 12 hrs &$250,,2015-02-22 21:40:37,,Pacific Time (US & Canada)
569733539899568128,positive,0.6162,,,American,,Travelingwellfl,nan,0,Understood. Thanks anyway,,2015-02-22 21:40:35,"San Diego, CA",Pacific Time (US & Canada)
569733015896592385,negative,0.6688,Customer Service Issue,0.3537,American,,LIGal19,nan,0,so what are you going to do for me since I can't take the option you gave me. What type of refund will you do for me?,,2015-02-22 21:38:30,"ÜT: 40.881241,-73.107717",Quito
569732616376725504,positive,1.0,,,American,,WilliamMulock,nan,0,1) I was on 1610 today to YYZ. I had a bit of a bag issue that was cleared up beautifully. Thank you to all of the check in,,2015-02-22 21:36:55,,Eastern Time (US & Canada)
569732365968404480,negative,1.0,Late Flight,1.0,American,,chillbagel,nan,0,sounding like they just got bitch-slapped by,,2015-02-22 21:35:55,piffaca,Eastern Time (US & Canada)
569732355067244545,negative,0.708,Cancelled Flight,0.708,American,,s_branton,nan,0,when will tomorrow's flight Cancelled Flightlations at Dfw for AA flights be posted? We are on 2424 at 7am from LAX!,,2015-02-22 21:35:53,,
569731189214351360,positive,1.0,,,American,,sebrown,nan,0,gate agent Jan L at Phoenix was at least able to get my younger daughter seated near my wife. Thank you!,,2015-02-22 21:31:15,"Boston, MA USA",Eastern Time (US & Canada)
569730861593010176,negative,1.0,Customer Service Issue,1.0,American,,hovy5019,nan,0,I've been on hold with international award reservations for almost 2 hours. 800-433-7300 keeps calling me. what is going on?,,2015-02-22 21:29:57,,
569730801480245248,negative,1.0,Customer Service Issue,0.6866,American,,urduckcommander,nan,0,can someone actually eihter call back or help me figure out how I'm getting home??!,,2015-02-22 21:29:42,,Quito
569730747675897856,positive,1.0,,,American,,JasmineDT,nan,0,you're my early frontrunner for best airline! #oscars2016,,2015-02-22 21:29:29,Washington D.C. ,Eastern Time (US & Canada)
569730304111325184,negative,0.6629,Late Flight,0.6629,American,,jjkend,nan,0,can I get home before 12 or no?,,2015-02-22 21:27:44,,Mountain Time (US & Canada)
569730123210948608,neutral,1.0,,,American,,jbs94123,nan,0,I left something on my flight from ORD to SFO earlier today and believe it's on the plane back at ORD now. Please help.,,2015-02-22 21:27:01,,Pacific Time (US & Canada)
569729821397291008,negative,1.0,Customer Service Issue,1.0,American,,ttt312,nan,0,"How is hanging up on customers because of ""high volume"" customer service? Tried to resolve via DM-still waiting.So bad. #aafail",,2015-02-22 21:25:49,Sloop,
569729657248985089,negative,0.6641,Customer Service Issue,0.6641,American,,_rtuck,nan,0,"I was told it would be emailed to me, but I haven't received anything yet. How can I follow-up?",,2015-02-22 21:25:10,,Pacific Time (US & Canada)
569729569428627456,positive,1.0,,,American,,DavidHeasley,nan,0,all good! I'm catching the 11:10p flight tonight. Thanks for the response.,,2015-02-22 21:24:49,"Dallas, Texas",Central Time (US & Canada)
569728466469453825,negative,0.6437,Customer Service Issue,0.3462,American,,cd_mcfadden,nan,0,"that's interesting-Agent told me so. Sadly, another booked passenger didn't make it to gate by push back so I made it on.",,2015-02-22 21:20:26,"Birmingham, AL",
569728440758181889,negative,1.0,Cancelled Flight,0.6551,American,,jsulli12,nan,0,"Flight Cancelled Flightled, website refers to 1-800#, the 1-800# hangs up on me. Not auto-rebooked. Really? Horrible company.",,2015-02-22 21:20:19,,
569728283568418816,neutral,0.6809999999999999,,0.0,American,,iflyplaces,nan,0,booked AA3370 departing JFK 2/25/15. It was booked via BA and I want to change my FF# to AA can you do that for me via Twitter?,,2015-02-22 21:19:42,,Quito
569727743450984448,negative,1.0,Flight Attendant Complaints,0.3672,American,,WheelsUpDDD,nan,0,We have been sitting on this bird #AA1457 for 2 hrs on the dfw tarmac. Some water would be nice. Where's your manners?,,2015-02-22 21:17:33,"San Francisco, CA",
569727727881682944,negative,1.0,Cancelled Flight,1.0,American,,HHredd,nan,0,I need to know what to do? My flight has been Cancelled Flightled and I can't speak to anyone. Help!,,2015-02-22 21:17:30,"Midlothian, TX

,Central Time (US & Canada)
569727628766281728,negative,1.0,Customer Service Issue,1.0,American,,wkuttruff,,0,@americanair been calling your for 4+ hours to reschedule a flight to #DFW due to weahter and your won't even let me stay on hold.....,,2015-02-22 21:17:06 -0800,Merion, PA",Eastern Time (US & Canada)
569727598130962432,negative,0.6497,Customer Service Issue,0.3433,American,,sannimaarit,nan,0,"Thanks, she did her best. Staying the night in Dallas, new trial to Detroit via Atlanta tomorrow, assuming no Cancelled Flightlations.",,2015-02-22 21:16:59,Finn between Detroit & Toledo,Helsinki
569727488131092481,negative,1.0,Customer Service Issue,1.0,American,,cstuckinahole,nan,0,your customer service is a disgrace.,,2015-02-22 21:16:32,,Central Time (US & Canada)
569727383797829632,positive,1.0,,,American,,hte_Dyp,nan,0,Joanna did a WONDERFUL job! Thank her for me?,,2015-02-22 21:16:07,"Madison, WI",Central Time (US & Canada)
569727223990775808,negative,0.65,Bad Flight,0.3301,American,,nsj,nan,0,She got to the gate just in time to watch the plane push back. 5 minutes was all she needed. Glad weve relatives nearby.,,2015-02-22 21:15:29,"Raleigh, NC",Eastern Time (US & Canada)
569727135717281792,negative,1.0,Cancelled Flight,1.0,American,,urduckcommander,nan,0,first flight is Cancelled Flightled. Been on hold for 4 hours. Need information and getting none. Help?,,2015-02-22 21:15:08,,Quito
569724918016839681,negative,1.0,Cancelled Flight,1.0,American,,JSvochak,nan,0,Get a new crystal ball. Cancelled Flight flights before weahter hits to rebook me on flight during? Looking like 2 nights hotel on me.,,2015-02-22 21:06:20,,
569724545738760192,negative,1.0,Cancelled Flight,0.6341,American,,realtmh,nan,0,yes. Shows Cancelled Flightled & asks for her to contact you at 800 number.,,2015-02-22 21:04:51,Dallas,
569724254473850880,positive,0.6462,,,American,,m0nica,nan,0,Thanks! Are they really open 3.30 am - 7 pm every day? Any way to check they are open before going all the way htere? Thanks.,,2015-02-22 21:03:41,"Cambridge, MA",Mid-Atlantic
569723864252424193,negative,1.0,Can't Tell,0.7219,American,,real_babygirl98,nan,0,Toby hates you lol,,2015-02-22 21:02:08,"Lost boys, Neverland",
569723205142880256,positive,0.6594,,0.0,American,,whyemes,nan,0,Thanx for replying. DM sent,,2015-02-22 20:59:31,,
569721721944735744,negative,1.0,Customer Service Issue,0.6923,American,,Mrodri0173,nan,0,what I am put off by is the fact that no gate supervisor has tried to come by and communicate with us.,,2015-02-22 20:53:38,"Miami Beach, Florida",
569721575492194304,negative,0.7134,Late Flight,0.7134,American,,Mrodri0173,nan,0,not anymore.,,2015-02-22 20:53:03,"Miami Beach, Florida",
569721419849797632,negative,1.0,Customer Service Issue,0.6625,American,,hellodukesy,nan,0,"Need to change flight, but the CS # is telling me it can't take my call. Can't change online. Please help. Flight is this week.",,2015-02-22 20:52:26,San Francisco,Pacific Time (US & Canada)
569721410542645248,neutral,1.0,,,American,,jsgrodanfields,nan,0,48 hours and still no bag. Could have flown to Costa Rica and back by now. I had gifts for my family in my bags.,,2015-02-22 20:52:23,ATX ,
569721379823554562,negative,0.6301,Customer Service Issue,0.6301,American,,dogbuckeye,nan,0,"No, when I call AA now I can't even get on hold...can you help me?",,2015-02-22 20:52:16,,
569721039158173697,negative,1.0,Lost Luggage,1.0,American,,LaurieAnnFoster,nan,0,"lies,lies,lies. Worst travel experience of my life. Day 2 no clohtes on vaca. #lostluggage #unprofessional #pit #mia",,2015-02-22 20:50:55,,Atlantic Time (Canada)
569720969947848704,negative,1.0,Lost Luggage,1.0,American,,OnePoundOne,nan,0,Tell that piece of shit to get fucked... I'll fly exclusively with you for life...,,2015-02-22 20:50:38,Chicago,
569720605383241728,negative,1.0,Customer Service Issue,1.0,American,,sarrraright,nan,0,"I have ""continued contacting"" your phone reps for 7 hours and am still unable to get through. That's absurd and I am livid.",,2015-02-22 20:49:11,Cahtedral Heights,Eastern Time (US & Canada)
569720491830878208,positive,1.0,,,American,,papenfold,nan,0,thanks,"[35.2376587, -80.92256446]",2015-02-22 20:48:44,Guatemala.,Mountain Time (US & Canada)
569720452987252736,neutral,1.0,,,American,,TannerSayre,nan,0,probably had money on they said to hell with lol,,2015-02-22 20:48:35,ig; tannersayre,
569720366198759424,negative,0.6825,Customer Service Issue,0.3509,American,,wadekoehler,nan,0,DFW GATE 16 to BMI agent seriously is beyond incompetent. Never flying AA again if can be avoided #fail #pahtetic,,2015-02-22 20:48:14,"Bloomington, IL",Central Time (US & Canada)
569720325165830144,neutral,0.6707,,0.0,American,,Cbarker5,nan,0,I'm going to speak with customer service at the airport tomorrow morning and see what my options are. I need a flight tomorrow,,2015-02-22 20:48:05,"Kingsville, TX",Central Time (US & Canada)
569720168160428032,neutral,0.6463,,0.0,American,,SXSEFoodCo,nan,0,can we get a status update on flight 1457? Are we going to make it home tonight...?,,2015-02-22 20:47:27,,
569720084484083712,positive,1.0,,,American,,itsNGHTMRE,nan,0,in my hotel now. Thank you!,,2015-02-22 20:47:07,"Los Angeles, CA",Pacific Time (US & Canada)
